;Date;Production;Prediction
1051;2035-02-26;1013459016.7913735;1
1052;2035-03-05;1049967313.2741114;1
1053;2035-03-12;1018471170.7880042;1
1054;2035-03-19;1099609085.775391;1
1055;2035-03-26;1081356712.8474007;1
1056;2035-04-02;1039858203.1288542;1
1057;2035-04-09;1089455422.772443;1
1058;2035-04-16;1113223580.0231788;1
1059;2035-04-23;1148280633.5099416;1
1060;2035-04-30;1242467378.5982044;1
1061;2035-05-07;1243024983.3002284;1
1062;2035-05-14;1131178960.118065;1
1063;2035-05-21;1143570461.6874013;1
1064;2035-05-28;1188374735.5839643;1
1065;2035-06-04;1198212797.8516328;1
1066;2035-06-11;1271368340.5446255;1
1067;2035-06-18;1292834286.2102566;1
1068;2035-06-25;1283202294.4989886;1
1069;2035-07-02;1328963146.3568592;1
1070;2035-07-09;1353862070.9176362;1
1071;2035-07-16;1293552704.8466973;1
1072;2035-07-23;1214933468.2447264;1
1073;2035-07-30;1252569447.8658407;1
1074;2035-08-06;1226967042.7870812;1
1075;2035-08-13;1206213711.3752367;1
1076;2035-08-20;1130457979.0751116;1
1077;2035-08-27;1156818797.920933;1
1078;2035-09-03;1083344425.5077624;1
1079;2035-09-10;1019885101.547434;1
1080;2035-09-17;1020709346.3099861;1
1081;2035-09-24;1033952752.3082823;1
1082;2035-10-01;989692578.5935965;1
1083;2035-10-08;1014641102.255521;1
1084;2035-10-15;1029290757.5940813;1
1085;2035-10-22;1008283357.8194779;1
1086;2035-10-29;1042741793.3343961;1
1087;2035-11-05;1024123397.0643923;1
1088;2035-11-12;1029665726.9783418;1
1089;2035-11-19;1096061354.7147071;1
1090;2035-11-26;1132241122.6814132;1
1091;2035-12-03;1119353526.901873;1
1092;2035-12-10;923592386.1199838;1
1093;2035-12-17;937800285.6097927;1
1094;2035-12-24;1070434392.1472578;1
1095;2035-12-31;1120363142.0099237;1
1096;2036-01-07;1254097127.6540616;1
1097;2036-01-14;1214451297.2084568;1
1098;2036-01-21;1078605806.3866022;1
1099;2036-01-28;1153650686.692527;1
1100;2036-02-04;1028732162.2353958;1
1101;2036-02-11;1092836504.5910685;1
1102;2036-02-18;1105531419.7472599;1
1103;2036-02-25;1013459016.7913735;1
1104;2036-03-03;1049967313.2741114;1
1105;2036-03-10;1018471170.7880042;1
1106;2036-03-17;1099609085.775391;1
1107;2036-03-24;1081356712.8474007;1
1108;2036-03-31;1039858203.1288542;1
1109;2036-04-07;1089455422.772443;1
1110;2036-04-14;1113223580.0231788;1
1111;2036-04-21;1148280633.5099416;1
1112;2036-04-28;1242467378.5982044;1
1113;2036-05-05;1243024983.3002284;1
1114;2036-05-12;1131178960.118065;1
1115;2036-05-19;1143570461.6874013;1
1116;2036-05-26;1188374735.5839643;1
1117;2036-06-02;1198212797.8516328;1
1118;2036-06-09;1271368340.5446255;1
1119;2036-06-16;1292834286.2102566;1
1120;2036-06-23;1283202294.4989886;1
1121;2036-06-30;1328963146.3568592;1
1122;2036-07-07;1353862070.9176362;1
1123;2036-07-14;1293552704.8466973;1
1124;2036-07-21;1214933468.2447264;1
1125;2036-07-28;1252569447.8658407;1
1126;2036-08-04;1226967042.7870812;1
1127;2036-08-11;1206213711.3752367;1
1128;2036-08-18;1130457979.0751116;1
1129;2036-08-25;1156818797.920933;1
1130;2036-09-01;1083344425.5077624;1
1131;2036-09-08;1019885101.547434;1
1132;2036-09-15;1020709346.3099861;1
1133;2036-09-22;1033952752.3082823;1
1134;2036-09-29;989692578.5935965;1
1135;2036-10-06;1014641102.255521;1
1136;2036-10-13;1029290757.5940813;1
1137;2036-10-20;1008283357.8194779;1
1138;2036-10-27;1042741793.3343961;1
1139;2036-11-03;1024123397.0643923;1
1140;2036-11-10;1029665726.9783418;1
1141;2036-11-17;1096061354.7147071;1
1142;2036-11-24;1132241122.6814132;1
1143;2036-12-01;1119353526.901873;1
1144;2036-12-08;923592386.1199838;1
1145;2036-12-15;937800285.6097927;1
1146;2036-12-22;1070434392.1472578;1
1147;2036-12-29;1120363142.0099237;1
1148;2037-01-05;1254097127.6540616;1
1149;2037-01-12;1214451297.2084568;1
1150;2037-01-19;1078605806.3866022;1
1151;2037-01-26;1153650686.692527;1
1152;2037-02-02;1028732162.2353958;1
1153;2037-02-09;1092836504.5910685;1
1154;2037-02-16;1105531419.7472599;1
1155;2037-02-23;1013459016.7913735;1
1156;2037-03-02;1049967313.2741114;1
1157;2037-03-09;1018471170.7880042;1
1158;2037-03-16;1099609085.775391;1
1159;2037-03-23;1081356712.8474007;1
1160;2037-03-30;1039858203.1288542;1
1161;2037-04-06;1089455422.772443;1
1162;2037-04-13;1113223580.0231788;1
1163;2037-04-20;1148280633.5099416;1
1164;2037-04-27;1242467378.5982044;1
1165;2037-05-04;1243024983.3002284;1
1166;2037-05-11;1131178960.118065;1
1167;2037-05-18;1143570461.6874013;1
1168;2037-05-25;1188374735.5839643;1
1169;2037-06-01;1198212797.8516328;1
1170;2037-06-08;1271368340.5446255;1
1171;2037-06-15;1292834286.2102566;1
1172;2037-06-22;1283202294.4989886;1
1173;2037-06-29;1328963146.3568592;1
1174;2037-07-06;1353862070.9176362;1
1175;2037-07-13;1293552704.8466973;1
1176;2037-07-20;1214933468.2447264;1
1177;2037-07-27;1252569447.8658407;1
1178;2037-08-03;1226967042.7870812;1
1179;2037-08-10;1206213711.3752367;1
1180;2037-08-17;1130457979.0751116;1
1181;2037-08-24;1156818797.920933;1
1182;2037-08-31;1083344425.5077624;1
1183;2037-09-07;1019885101.547434;1
1184;2037-09-14;1020709346.3099861;1
1185;2037-09-21;1033952752.3082823;1
1186;2037-09-28;989692578.5935965;1
1187;2037-10-05;1014641102.255521;1
1188;2037-10-12;1029290757.5940813;1
1189;2037-10-19;1008283357.8194779;1
1190;2037-10-26;1042741793.3343961;1
1191;2037-11-02;1024123397.0643923;1
1192;2037-11-09;1029665726.9783418;1
1193;2037-11-16;1096061354.7147071;1
1194;2037-11-23;1132241122.6814132;1
1195;2037-11-30;1119353526.901873;1
1196;2037-12-07;923592386.1199838;1
1197;2037-12-14;937800285.6097927;1
1198;2037-12-21;1070434392.1472578;1
1199;2037-12-28;1120363142.0099237;1
1200;2038-01-04;1254097127.6540616;1
1201;2038-01-11;1214451297.2084568;1
1202;2038-01-18;1078605806.3866022;1
1203;2038-01-25;1153650686.692527;1
1204;2038-02-01;1028732162.2353958;1
1205;2038-02-08;1092836504.5910685;1
1206;2038-02-15;1105531419.7472599;1
1207;2038-02-22;1013459016.7913735;1
1208;2038-03-01;1049967313.2741114;1
1209;2038-03-08;1018471170.7880042;1
1210;2038-03-15;1099609085.775391;1
1211;2038-03-22;1081356712.8474007;1
1212;2038-03-29;1039858203.1288542;1
1213;2038-04-05;1089455422.772443;1
1214;2038-04-12;1113223580.0231788;1
1215;2038-04-19;1148280633.5099416;1
1216;2038-04-26;1242467378.5982044;1
1217;2038-05-03;1243024983.3002284;1
1218;2038-05-10;1131178960.118065;1
1219;2038-05-17;1143570461.6874013;1
1220;2038-05-24;1188374735.5839643;1
1221;2038-05-31;1198212797.8516328;1
1222;2038-06-07;1271368340.5446255;1
1223;2038-06-14;1292834286.2102566;1
1224;2038-06-21;1283202294.4989886;1
1225;2038-06-28;1328963146.3568592;1
1226;2038-07-05;1353862070.9176362;1
1227;2038-07-12;1293552704.8466973;1
1228;2038-07-19;1214933468.2447264;1
1229;2038-07-26;1252569447.8658407;1
1230;2038-08-02;1226967042.7870812;1
1231;2038-08-09;1206213711.3752367;1
1232;2038-08-16;1130457979.0751116;1
1233;2038-08-23;1156818797.920933;1
1234;2038-08-30;1083344425.5077624;1
1235;2038-09-06;1019885101.547434;1
1236;2038-09-13;1020709346.3099861;1
1237;2038-09-20;1033952752.3082823;1
1238;2038-09-27;989692578.5935965;1
1239;2038-10-04;1014641102.255521;1
1240;2038-10-11;1029290757.5940813;1
1241;2038-10-18;1008283357.8194779;1
1242;2038-10-25;1042741793.3343961;1
1243;2038-11-01;1024123397.0643923;1
1244;2038-11-08;1029665726.9783418;1
1245;2038-11-15;1096061354.7147071;1
1246;2038-11-22;1132241122.6814132;1
1247;2038-11-29;1119353526.901873;1
1248;2038-12-06;923592386.1199838;1
1249;2038-12-13;937800285.6097927;1
1250;2038-12-20;1070434392.1472578;1
1251;2038-12-27;1120363142.0099237;1
1252;2039-01-03;1254097127.6540616;1
1253;2039-01-10;1214451297.2084568;1
1254;2039-01-17;1078605806.3866022;1
1255;2039-01-24;1153650686.692527;1
1256;2039-01-31;1028732162.2353958;1
1257;2039-02-07;1092836504.5910685;1
1258;2039-02-14;1105531419.7472599;1
1259;2039-02-21;1013459016.7913735;1
1260;2039-02-28;1049967313.2741114;1
1261;2039-03-07;1018471170.7880042;1
1262;2039-03-14;1099609085.775391;1
1263;2039-03-21;1081356712.8474007;1
1264;2039-03-28;1039858203.1288542;1
1265;2039-04-04;1089455422.772443;1
1266;2039-04-11;1113223580.0231788;1
1267;2039-04-18;1148280633.5099416;1
1268;2039-04-25;1242467378.5982044;1
1269;2039-05-02;1243024983.3002284;1
1270;2039-05-09;1131178960.118065;1
1271;2039-05-16;1143570461.6874013;1
1272;2039-05-23;1188374735.5839643;1
1273;2039-05-30;1198212797.8516328;1
1274;2039-06-06;1271368340.5446255;1
1275;2039-06-13;1292834286.2102566;1
1276;2039-06-20;1283202294.4989886;1
1277;2039-06-27;1328963146.3568592;1
1278;2039-07-04;1353862070.9176362;1
1279;2039-07-11;1293552704.8466973;1
1280;2039-07-18;1214933468.2447264;1
1281;2039-07-25;1252569447.8658407;1
1282;2039-08-01;1226967042.7870812;1
1283;2039-08-08;1206213711.3752367;1
1284;2039-08-15;1130457979.0751116;1
1285;2039-08-22;1156818797.920933;1
1286;2039-08-29;1083344425.5077624;1
1287;2039-09-05;1019885101.547434;1
1288;2039-09-12;1020709346.3099861;1
1289;2039-09-19;1033952752.3082823;1
1290;2039-09-26;989692578.5935965;1
1291;2039-10-03;1014641102.255521;1
1292;2039-10-10;1029290757.5940813;1
1293;2039-10-17;1008283357.8194779;1
1294;2039-10-24;1042741793.3343961;1
1295;2039-10-31;1024123397.0643923;1
1296;2039-11-07;1029665726.9783418;1
1297;2039-11-14;1096061354.7147071;1
1298;2039-11-21;1132241122.6814132;1
1299;2039-11-28;1119353526.901873;1
1300;2039-12-05;923592386.1199838;1
1301;2039-12-12;937800285.6097927;1
1302;2039-12-19;1070434392.1472578;1
1303;2039-12-26;1120363142.0099237;1
1304;2040-01-02;1254097127.6540616;1
1305;2040-01-09;1214451297.2084568;1
1306;2040-01-16;1078605806.3866022;1
1307;2040-01-23;1153650686.692527;1
1308;2040-01-30;1028732162.2353958;1
1309;2040-02-06;1092836504.5910685;1
1310;2040-02-13;1105531419.7472599;1
1311;2040-02-20;1013459016.7913735;1
1312;2040-02-27;1049967313.2741114;1
1313;2040-03-05;1018471170.7880042;1
1314;2040-03-12;1099609085.775391;1
1315;2040-03-19;1081356712.8474007;1
1316;2040-03-26;1039858203.1288542;1
1317;2040-04-02;1089455422.772443;1
1318;2040-04-09;1113223580.0231788;1
1319;2040-04-16;1148280633.5099416;1
1320;2040-04-23;1242467378.5982044;1
1321;2040-04-30;1243024983.3002284;1
1322;2040-05-07;1131178960.118065;1
1323;2040-05-14;1143570461.6874013;1
1324;2040-05-21;1188374735.5839643;1
1325;2040-05-28;1198212797.8516328;1
1326;2040-06-04;1271368340.5446255;1
1327;2040-06-11;1292834286.2102566;1
1328;2040-06-18;1283202294.4989886;1
1329;2040-06-25;1328963146.3568592;1
1330;2040-07-02;1353862070.9176362;1
1331;2040-07-09;1293552704.8466973;1
1332;2040-07-16;1214933468.2447264;1
1333;2040-07-23;1252569447.8658407;1
1334;2040-07-30;1226967042.7870812;1
1335;2040-08-06;1206213711.3752367;1
1336;2040-08-13;1130457979.0751116;1
1337;2040-08-20;1156818797.920933;1
1338;2040-08-27;1083344425.5077624;1
1339;2040-09-03;1019885101.547434;1
1340;2040-09-10;1020709346.3099861;1
1341;2040-09-17;1033952752.3082823;1
1342;2040-09-24;989692578.5935965;1
1343;2040-10-01;1014641102.255521;1
1344;2040-10-08;1029290757.5940813;1
1345;2040-10-15;1008283357.8194779;1
1346;2040-10-22;1042741793.3343961;1
1347;2040-10-29;1024123397.0643923;1
1348;2040-11-05;1029665726.9783418;1
1349;2040-11-12;1096061354.7147071;1
1350;2040-11-19;1132241122.6814132;1
1351;2040-11-26;1119353526.901873;1
1352;2040-12-03;923592386.1199838;1
1353;2040-12-10;937800285.6097927;1
1354;2040-12-17;1070434392.1472578;1
1355;2040-12-24;1120363142.0099237;1
1356;2040-12-31;1254097127.6540616;1
1357;2041-01-07;1214451297.2084568;1
1358;2041-01-14;1078605806.3866022;1
1359;2041-01-21;1153650686.692527;1
1360;2041-01-28;1028732162.2353958;1
1361;2041-02-04;1092836504.5910685;1
1362;2041-02-11;1105531419.7472599;1
1363;2041-02-18;1013459016.7913735;1
1364;2041-02-25;1049967313.2741114;1
1365;2041-03-04;1018471170.7880042;1
1366;2041-03-11;1099609085.775391;1
1367;2041-03-18;1081356712.8474007;1
1368;2041-03-25;1039858203.1288542;1
1369;2041-04-01;1089455422.772443;1
1370;2041-04-08;1113223580.0231788;1
1371;2041-04-15;1148280633.5099416;1
1372;2041-04-22;1242467378.5982044;1
1373;2041-04-29;1243024983.3002284;1
1374;2041-05-06;1131178960.118065;1
1375;2041-05-13;1143570461.6874013;1
1376;2041-05-20;1188374735.5839643;1
1377;2041-05-27;1198212797.8516328;1
1378;2041-06-03;1271368340.5446255;1
1379;2041-06-10;1292834286.2102566;1
1380;2041-06-17;1283202294.4989886;1
1381;2041-06-24;1328963146.3568592;1
1382;2041-07-01;1353862070.9176362;1
1383;2041-07-08;1293552704.8466973;1
1384;2041-07-15;1214933468.2447264;1
1385;2041-07-22;1252569447.8658407;1
1386;2041-07-29;1226967042.7870812;1
1387;2041-08-05;1206213711.3752367;1
1388;2041-08-12;1130457979.0751116;1
1389;2041-08-19;1156818797.920933;1
1390;2041-08-26;1083344425.5077624;1
1391;2041-09-02;1019885101.547434;1
1392;2041-09-09;1020709346.3099861;1
1393;2041-09-16;1033952752.3082823;1
1394;2041-09-23;989692578.5935965;1
1395;2041-09-30;1014641102.255521;1
1396;2041-10-07;1029290757.5940813;1
1397;2041-10-14;1008283357.8194779;1
1398;2041-10-21;1042741793.3343961;1
1399;2041-10-28;1024123397.0643923;1
1400;2041-11-04;1029665726.9783418;1
1401;2041-11-11;1096061354.7147071;1
1402;2041-11-18;1132241122.6814132;1
1403;2041-11-25;1119353526.901873;1
1404;2041-12-02;923592386.1199838;1
1405;2041-12-09;937800285.6097927;1
1406;2041-12-16;1070434392.1472578;1
1407;2041-12-23;1120363142.0099237;1
1408;2041-12-30;1254097127.6540616;1
1409;2042-01-06;1214451297.2084568;1
1410;2042-01-13;1078605806.3866022;1
1411;2042-01-20;1153650686.692527;1
1412;2042-01-27;1028732162.2353958;1
1413;2042-02-03;1092836504.5910685;1
1414;2042-02-10;1105531419.7472599;1
1415;2042-02-17;1013459016.7913735;1
1416;2042-02-24;1049967313.2741114;1
1417;2042-03-03;1018471170.7880042;1
1418;2042-03-10;1099609085.775391;1
1419;2042-03-17;1081356712.8474007;1
1420;2042-03-24;1039858203.1288542;1
1421;2042-03-31;1089455422.772443;1
1422;2042-04-07;1113223580.0231788;1
1423;2042-04-14;1148280633.5099416;1
1424;2042-04-21;1242467378.5982044;1
1425;2042-04-28;1243024983.3002284;1
1426;2042-05-05;1131178960.118065;1
1427;2042-05-12;1143570461.6874013;1
1428;2042-05-19;1188374735.5839643;1
1429;2042-05-26;1198212797.8516328;1
1430;2042-06-02;1271368340.5446255;1
1431;2042-06-09;1292834286.2102566;1
1432;2042-06-16;1283202294.4989886;1
1433;2042-06-23;1328963146.3568592;1
1434;2042-06-30;1353862070.9176362;1
1435;2042-07-07;1293552704.8466973;1
1436;2042-07-14;1214933468.2447264;1
1437;2042-07-21;1252569447.8658407;1
1438;2042-07-28;1226967042.7870812;1
1439;2042-08-04;1206213711.3752367;1
1440;2042-08-11;1130457979.0751116;1
1441;2042-08-18;1156818797.920933;1
1442;2042-08-25;1083344425.5077624;1
1443;2042-09-01;1019885101.547434;1
1444;2042-09-08;1020709346.3099861;1
1445;2042-09-15;1033952752.3082823;1
1446;2042-09-22;989692578.5935965;1
1447;2042-09-29;1014641102.255521;1
1448;2042-10-06;1029290757.5940813;1
1449;2042-10-13;1008283357.8194779;1
1450;2042-10-20;1042741793.3343961;1
1451;2042-10-27;1024123397.0643923;1
1452;2042-11-03;1029665726.9783418;1
1453;2042-11-10;1096061354.7147071;1
1454;2042-11-17;1132241122.6814132;1
1455;2042-11-24;1119353526.901873;1
1456;2042-12-01;923592386.1199838;1
1457;2042-12-08;937800285.6097927;1
1458;2042-12-15;1070434392.1472578;1
1459;2042-12-22;1120363142.0099237;1
1460;2042-12-29;1254097127.6540616;1
1461;2043-01-05;1214451297.2084568;1
1462;2043-01-12;1078605806.3866022;1
1463;2043-01-19;1153650686.692527;1
1464;2043-01-26;1028732162.2353958;1
1465;2043-02-02;1092836504.5910685;1
1466;2043-02-09;1105531419.7472599;1
1467;2043-02-16;1013459016.7913735;1
1468;2043-02-23;1049967313.2741114;1
1469;2043-03-02;1018471170.7880042;1
1470;2043-03-09;1099609085.775391;1
1471;2043-03-16;1081356712.8474007;1
1472;2043-03-23;1039858203.1288542;1
1473;2043-03-30;1089455422.772443;1
1474;2043-04-06;1113223580.0231788;1
1475;2043-04-13;1148280633.5099416;1
1476;2043-04-20;1242467378.5982044;1
1477;2043-04-27;1243024983.3002284;1
1478;2043-05-04;1131178960.118065;1
1479;2043-05-11;1143570461.6874013;1
1480;2043-05-18;1188374735.5839643;1
1481;2043-05-25;1198212797.8516328;1
1482;2043-06-01;1271368340.5446255;1
1483;2043-06-08;1292834286.2102566;1
1484;2043-06-15;1283202294.4989886;1
1485;2043-06-22;1328963146.3568592;1
1486;2043-06-29;1353862070.9176362;1
1487;2043-07-06;1293552704.8466973;1
1488;2043-07-13;1214933468.2447264;1
1489;2043-07-20;1252569447.8658407;1
1490;2043-07-27;1226967042.7870812;1
1491;2043-08-03;1206213711.3752367;1
1492;2043-08-10;1130457979.0751116;1
1493;2043-08-17;1156818797.920933;1
1494;2043-08-24;1083344425.5077624;1
1495;2043-08-31;1019885101.547434;1
1496;2043-09-07;1020709346.3099861;1
1497;2043-09-14;1033952752.3082823;1
1498;2043-09-21;989692578.5935965;1
1499;2043-09-28;1014641102.255521;1
1500;2043-10-05;1029290757.5940813;1
1501;2043-10-12;1008283357.8194779;1
1502;2043-10-19;1042741793.3343961;1
1503;2043-10-26;1024123397.0643923;1
1504;2043-11-02;1029665726.9783418;1
1505;2043-11-09;1096061354.7147071;1
1506;2043-11-16;1132241122.6814132;1
1507;2043-11-23;1119353526.901873;1
1508;2043-11-30;923592386.1199838;1
1509;2043-12-07;937800285.6097927;1
1510;2043-12-14;1070434392.1472578;1
1511;2043-12-21;1120363142.0099237;1
1512;2043-12-28;1254097127.6540616;1
1513;2044-01-04;1214451297.2084568;1
1514;2044-01-11;1078605806.3866022;1
1515;2044-01-18;1153650686.692527;1
1516;2044-01-25;1028732162.2353958;1
1517;2044-02-01;1092836504.5910685;1
1518;2044-02-08;1105531419.7472599;1
1519;2044-02-15;1013459016.7913735;1
1520;2044-02-22;1049967313.2741114;1
1521;2044-02-29;1018471170.7880042;1
1522;2044-03-07;1099609085.775391;1
1523;2044-03-14;1081356712.8474007;1
1524;2044-03-21;1039858203.1288542;1
1525;2044-03-28;1089455422.772443;1
1526;2044-04-04;1113223580.0231788;1
1527;2044-04-11;1148280633.5099416;1
1528;2044-04-18;1242467378.5982044;1
1529;2044-04-25;1243024983.3002284;1
1530;2044-05-02;1131178960.118065;1
1531;2044-05-09;1143570461.6874013;1
1532;2044-05-16;1188374735.5839643;1
1533;2044-05-23;1198212797.8516328;1
1534;2044-05-30;1271368340.5446255;1
1535;2044-06-06;1292834286.2102566;1
1536;2044-06-13;1283202294.4989886;1
1537;2044-06-20;1328963146.3568592;1
1538;2044-06-27;1353862070.9176362;1
1539;2044-07-04;1293552704.8466973;1
1540;2044-07-11;1214933468.2447264;1
1541;2044-07-18;1252569447.8658407;1
1542;2044-07-25;1226967042.7870812;1
1543;2044-08-01;1206213711.3752367;1
1544;2044-08-08;1130457979.0751116;1
1545;2044-08-15;1156818797.920933;1
1546;2044-08-22;1083344425.5077624;1
1547;2044-08-29;1019885101.547434;1
1548;2044-09-05;1020709346.3099861;1
1549;2044-09-12;1033952752.3082823;1
1550;2044-09-19;989692578.5935965;1
1551;2044-09-26;1014641102.255521;1
1552;2044-10-03;1029290757.5940813;1
1553;2044-10-10;1008283357.8194779;1
1554;2044-10-17;1042741793.3343961;1
1555;2044-10-24;1024123397.0643923;1
1556;2044-10-31;1029665726.9783418;1
1557;2044-11-07;1096061354.7147071;1
1558;2044-11-14;1132241122.6814132;1
1559;2044-11-21;1119353526.901873;1
1560;2044-11-28;923592386.1199838;1
1561;2044-12-05;937800285.6097927;1
1562;2044-12-12;1070434392.1472578;1
1563;2044-12-19;1120363142.0099237;1
1564;2044-12-26;1254097127.6540616;1
1565;2045-01-02;1214451297.2084568;1
1566;2045-01-09;1078605806.3866022;1
1567;2045-01-16;1153650686.692527;1
1568;2045-01-23;1028732162.2353958;1
1569;2045-01-30;1092836504.5910685;1
1570;2045-02-06;1105531419.7472599;1
1571;2045-02-13;1013459016.7913735;1
1572;2045-02-20;1049967313.2741114;1
1573;2045-02-27;1018471170.7880042;1
1574;2045-03-06;1099609085.775391;1
1575;2045-03-13;1081356712.8474007;1
1576;2045-03-20;1039858203.1288542;1
1577;2045-03-27;1089455422.772443;1
1578;2045-04-03;1113223580.0231788;1
1579;2045-04-10;1148280633.5099416;1
1580;2045-04-17;1242467378.5982044;1
1581;2045-04-24;1243024983.3002284;1
1582;2045-05-01;1131178960.118065;1
1583;2045-05-08;1143570461.6874013;1
1584;2045-05-15;1188374735.5839643;1
1585;2045-05-22;1198212797.8516328;1
1586;2045-05-29;1271368340.5446255;1
1587;2045-06-05;1292834286.2102566;1
1588;2045-06-12;1283202294.4989886;1
1589;2045-06-19;1328963146.3568592;1
1590;2045-06-26;1353862070.9176362;1
1591;2045-07-03;1293552704.8466973;1
1592;2045-07-10;1214933468.2447264;1
1593;2045-07-17;1252569447.8658407;1
1594;2045-07-24;1226967042.7870812;1
1595;2045-07-31;1206213711.3752367;1
1596;2045-08-07;1130457979.0751116;1
1597;2045-08-14;1156818797.920933;1
1598;2045-08-21;1083344425.5077624;1
1599;2045-08-28;1019885101.547434;1
1600;2045-09-04;1020709346.3099861;1
1601;2045-09-11;1033952752.3082823;1
1602;2045-09-18;989692578.5935965;1
1603;2045-09-25;1014641102.255521;1
1604;2045-10-02;1029290757.5940813;1
1605;2045-10-09;1008283357.8194779;1
1606;2045-10-16;1042741793.3343961;1
1607;2045-10-23;1024123397.0643923;1
1608;2045-10-30;1029665726.9783418;1
1609;2045-11-06;1096061354.7147071;1
1610;2045-11-13;1132241122.6814132;1
1611;2045-11-20;1119353526.901873;1
1612;2045-11-27;923592386.1199838;1
1613;2045-12-04;937800285.6097927;1
1614;2045-12-11;1070434392.1472578;1
1615;2045-12-18;1120363142.0099237;1
1616;2045-12-25;1254097127.6540616;1
1617;2046-01-01;1214451297.2084568;1
1618;2046-01-08;1078605806.3866022;1
1619;2046-01-15;1153650686.692527;1
1620;2046-01-22;1028732162.2353958;1
1621;2046-01-29;1092836504.5910685;1
1622;2046-02-05;1105531419.7472599;1
1623;2046-02-12;1013459016.7913735;1
1624;2046-02-19;1049967313.2741114;1
1625;2046-02-26;1018471170.7880042;1
1626;2046-03-05;1099609085.775391;1
1627;2046-03-12;1081356712.8474007;1
1628;2046-03-19;1039858203.1288542;1
1629;2046-03-26;1089455422.772443;1
1630;2046-04-02;1113223580.0231788;1
1631;2046-04-09;1148280633.5099416;1
1632;2046-04-16;1242467378.5982044;1
1633;2046-04-23;1243024983.3002284;1
1634;2046-04-30;1131178960.118065;1
1635;2046-05-07;1143570461.6874013;1
1636;2046-05-14;1188374735.5839643;1
1637;2046-05-21;1198212797.8516328;1
1638;2046-05-28;1271368340.5446255;1
1639;2046-06-04;1292834286.2102566;1
1640;2046-06-11;1283202294.4989886;1
1641;2046-06-18;1328963146.3568592;1
1642;2046-06-25;1353862070.9176362;1
1643;2046-07-02;1293552704.8466973;1
1644;2046-07-09;1214933468.2447264;1
1645;2046-07-16;1252569447.8658407;1
1646;2046-07-23;1226967042.7870812;1
1647;2046-07-30;1206213711.3752367;1
1648;2046-08-06;1130457979.0751116;1
1649;2046-08-13;1156818797.920933;1
1650;2046-08-20;1083344425.5077624;1
1651;2046-08-27;1019885101.547434;1
1652;2046-09-03;1020709346.3099861;1
1653;2046-09-10;1033952752.3082823;1
1654;2046-09-17;989692578.5935965;1
1655;2046-09-24;1014641102.255521;1
1656;2046-10-01;1029290757.5940813;1
1657;2046-10-08;1008283357.8194779;1
1658;2046-10-15;1042741793.3343961;1
1659;2046-10-22;1024123397.0643923;1
1660;2046-10-29;1029665726.9783418;1
1661;2046-11-05;1096061354.7147071;1
1662;2046-11-12;1132241122.6814132;1
1663;2046-11-19;1119353526.901873;1
1664;2046-11-26;923592386.1199838;1
1665;2046-12-03;937800285.6097927;1
1666;2046-12-10;1070434392.1472578;1
1667;2046-12-17;1120363142.0099237;1
1668;2046-12-24;1254097127.6540616;1
1669;2046-12-31;1214451297.2084568;1
1670;2047-01-07;1078605806.3866022;1
1671;2047-01-14;1153650686.692527;1
1672;2047-01-21;1028732162.2353958;1
1673;2047-01-28;1092836504.5910685;1
1674;2047-02-04;1105531419.7472599;1
1675;2047-02-11;1013459016.7913735;1
1676;2047-02-18;1049967313.2741114;1
1677;2047-02-25;1018471170.7880042;1
1678;2047-03-04;1099609085.775391;1
1679;2047-03-11;1081356712.8474007;1
1680;2047-03-18;1039858203.1288542;1
1681;2047-03-25;1089455422.772443;1
1682;2047-04-01;1113223580.0231788;1
1683;2047-04-08;1148280633.5099416;1
1684;2047-04-15;1242467378.5982044;1
1685;2047-04-22;1243024983.3002284;1
1686;2047-04-29;1131178960.118065;1
1687;2047-05-06;1143570461.6874013;1
1688;2047-05-13;1188374735.5839643;1
1689;2047-05-20;1198212797.8516328;1
1690;2047-05-27;1271368340.5446255;1
1691;2047-06-03;1292834286.2102566;1
1692;2047-06-10;1283202294.4989886;1
1693;2047-06-17;1328963146.3568592;1
1694;2047-06-24;1353862070.9176362;1
1695;2047-07-01;1293552704.8466973;1
1696;2047-07-08;1214933468.2447264;1
1697;2047-07-15;1252569447.8658407;1
1698;2047-07-22;1226967042.7870812;1
1699;2047-07-29;1206213711.3752367;1
1700;2047-08-05;1130457979.0751116;1
1701;2047-08-12;1156818797.920933;1
1702;2047-08-19;1083344425.5077624;1
1703;2047-08-26;1019885101.547434;1
1704;2047-09-02;1020709346.3099861;1
1705;2047-09-09;1033952752.3082823;1
1706;2047-09-16;989692578.5935965;1
1707;2047-09-23;1014641102.255521;1
1708;2047-09-30;1029290757.5940813;1
1709;2047-10-07;1008283357.8194779;1
1710;2047-10-14;1042741793.3343961;1
1711;2047-10-21;1024123397.0643923;1
1712;2047-10-28;1029665726.9783418;1
1713;2047-11-04;1096061354.7147071;1
1714;2047-11-11;1132241122.6814132;1
1715;2047-11-18;1119353526.901873;1
1716;2047-11-25;923592386.1199838;1
1717;2047-12-02;937800285.6097927;1
1718;2047-12-09;1070434392.1472578;1
1719;2047-12-16;1120363142.0099237;1
1720;2047-12-23;1254097127.6540616;1
1721;2047-12-30;1214451297.2084568;1
1722;2048-01-06;1078605806.3866022;1
