lon,lat
7.580490708,47.3969915
8.331269167,46.9529629
7.628624377,47.39616721
7.420443727,47.19542906
8.739540401,46.18462797
8.783012258,47.32393512
8.260988218,47.22110233
8.634693732,46.88250978
9.064806263,47.46628734
7.781277677,46.31150022
8.873824706,47.61162312
6.639222085,46.64427983
9.588539543,47.39429614
8.261081461,47.22115563
7.609561529,47.09270995
7.236258383,47.08255438
8.300239162,47.58228586
7.43739479,47.02063298
6.124684719,46.2392011
7.520472372,47.08312874
9.543674976,47.48348498
7.283099667,46.74410118
7.627149898,47.48521119
7.40908704,46.88565647
9.438162156,47.50151494
8.44178883,47.43534555
9.274713704,47.43755071
8.004412745,46.32827409
8.6481601,47.41198064
6.494221572,46.54780813
7.62985665,46.74395085
9.499890152,47.41024492
7.503845608,47.41658594
6.852267588,46.57423261
7.882730334,46.28936057
6.580551689,46.56021551
7.276340185,46.73785785
7.733980515,46.90463051
8.622963889,47.73112971
8.575087833,47.41239836
6.770646086,46.80927398
7.148178516,46.99473445
7.475055541,47.38343679
8.971660293,45.91286972
8.981856554,45.84156338
7.709110873,46.79773689
8.984584729,47.28684682
9.068616901,47.64128003
9.329292724,47.40361696
8.018413372,47.39577053
7.434403856,46.93795869
7.542538403,47.41647699
7.355766713,47.16337881
7.072828991,46.78386479
7.607140126,47.53948399
8.369176389,46.95859863
6.484105614,46.86360478
9.349879017,47.19740639
7.572216656,46.77681181
9.607321019,47.41005069
8.940940893,46.52953141
8.675913006,47.77262601
8.71542985,47.74159192
8.718615459,47.17365546
7.546936666,46.29918252
8.675718605,47.77287091
7.207950304,46.18951037
9.072974926,47.35737344
7.460851697,46.27028358
6.631025291,46.57407986
7.542285263,47.41576667
7.072973803,46.85877937
7.374776691,47.13693737
8.405246013,47.06541256
7.344845391,47.104634
7.837669619,46.19277921
7.520739551,46.78149267
8.772821825,47.47772315
8.640151841,47.28079454
8.847529952,46.7025704
8.920581221,46.17530766
8.920425111,46.17480587
8.270126893,47.08282392
7.936899598,47.28691185
7.960061467,46.30609616
7.627665384,47.48840321
7.379336783,46.24792444
7.986647033,47.21381955
7.610151247,47.48868219
6.635539506,46.92403415
7.84404412,47.33158237
7.411270556,47.19887213
6.886744744,46.76564563
7.088695009,46.10738726
8.254595432,47.39226714
8.234724947,47.38060467
9.035716873,47.14826027
8.284582158,47.34293096
8.437996499,47.07011587
7.358102387,46.97208447
8.803986004,47.44143212
8.723421762,47.35510898
8.354650452,47.06143737
7.877978403,46.94057351
6.787789698,46.82066268
8.313866274,47.02420788
6.532772982,46.73089669
8.300481237,46.91320346
7.29078773,46.78431206
6.575971394,46.70901192
8.784836161,47.18336211
8.146006653,47.12461937
9.37795843,47.54784598
7.731456882,46.98852659
6.805371638,46.97785079
7.62889608,46.88772567
8.58912765,46.66972698
9.046582196,46.22254796
6.670908661,46.76646472
7.184925419,47.24368413
6.933375069,46.87576955
7.704511979,47.5028949
8.176505003,47.40607699
8.546969767,47.30738268
8.54810966,47.30686799
9.174939969,47.25766851
8.328145351,47.52060812
9.028323498,47.23320925
7.510075218,47.05765285
7.561994572,47.52753379
9.131219452,47.15198628
8.909067733,47.28022405
8.26669384,47.23571452
6.873507496,46.30485174
7.337945448,46.2355888
7.892359661,47.1414785
7.187705019,46.15324166
7.982600884,47.19498541
7.976154573,47.26268383
8.670397674,46.77142063
8.837730306,47.43636909
8.014375223,47.33828873
8.963064476,46.35826955
7.715777603,47.50745546
7.187260861,46.8529
7.612402477,47.49137704
7.612641565,47.49144863
9.579302945,46.95385018
9.528512007,47.44687149
9.49910651,47.4119144
8.005690035,47.37767379
6.899513895,46.31067325
7.559876782,47.1260359
9.197250407,47.30553472
8.586271715,47.31767591
8.622302813,47.54715492
7.55496161,47.09576412
7.118071884,47.11321793
7.621495034,47.06964655
8.776798975,47.55300258
7.740302013,47.45020131
8.996230231,46.29535837
7.945043107,47.30650275
8.64083734,47.5296221
8.325028057,47.06999969
7.399611789,46.27141197
7.308028139,46.99597394
9.565486722,46.93051351
7.065806658,46.70695713
8.053365863,46.75195743
6.787539584,46.58387423
8.164761013,47.34733541
7.770900735,47.30905066
8.553268495,47.52474114
8.194593026,47.47914825
8.79010043,47.53999425
7.510960686,47.42592667
6.955878222,47.07195553
8.556663584,47.16532185
7.815293454,46.28203932
7.269555857,46.94738544
7.280545067,46.47456366
7.388616415,46.5430842
7.30319215,47.39840899
9.079505539,46.99579359
9.070966372,47.36052356
8.718439853,47.51648555
7.926450626,47.51076314
7.619355539,47.50698888
7.401422351,47.1849005
7.545286778,47.51260249
8.074516988,46.75536798
8.052452595,47.3816534
9.265633564,47.38356213
9.432012359,47.50356432
6.500884815,46.51698828
6.097067513,46.19977566
7.67678283,47.38933263
9.017825441,46.25366176
6.505397105,46.52132569
7.71095199,46.89534134
7.983584345,46.36336097
9.132613035,47.338062
7.064826387,46.72006046
8.48863002,47.2527422
6.902266047,47.04439861
7.719144485,47.41324346
6.958388087,46.72074035
8.219279126,46.85747248
9.395554815,47.33122975
8.995150845,47.46373723
9.531002729,46.86231972
8.805947857,45.9950706
9.482417214,47.45985057
8.075344173,47.01295124
6.689334211,46.55079316
7.89129179,47.14147371
7.006280092,47.00654623
7.006677554,47.00617893
7.005675724,47.00648098
7.005126287,47.00612808
8.752003869,47.38959103
8.289244655,47.16392132
7.793596545,47.54649293
7.633914641,46.76975196
6.942553919,46.74704761
7.172339463,46.74727773
8.055526554,46.75320518
7.958393532,47.13735845
9.072449796,47.38818388
7.431910505,46.92464565
9.185495866,47.41512899
6.837464243,46.78600529
8.264420255,47.29115829
7.597546987,47.53822935
7.737232983,46.97526182
9.429554438,47.34722091
8.943361602,46.1752673
6.72470036,46.53477443
7.656483185,47.01962726
7.1574187,46.95014141
7.414185389,46.81374015
7.90288048,47.3653152
9.661938074,47.38993718
7.54274871,47.41559537
6.531873333,46.71750339
8.499823269,47.48635899
8.623038634,47.73327855
7.485128173,46.92838785
6.825712167,46.47966268
6.64595103,46.81210972
7.492452303,46.95229391
8.284884739,47.17596217
9.406898974,47.42630666
7.519061727,47.44584329
9.184982969,47.39504781
9.119816213,47.26421689
9.126457357,47.26442569
7.529027215,47.55338509
7.559786789,47.50251519
7.859924765,47.45965879
7.02855363,46.73232237
7.964307059,47.44324036
7.360901701,46.93607875
8.660000997,47.02454527
7.37460856,46.89549189
7.406366627,46.85054708
9.022116362,47.41283226
6.83278815,46.78607049
9.443909251,46.7596348
7.696188418,46.9034442
7.524342148,47.5479474
8.575334819,47.16193642
7.587232024,47.53036439
8.325265116,47.02461515
9.525555944,47.47159515
7.88225075,46.28624092
8.317752335,47.4075988
8.1889535,47.15159381
8.623843507,47.49057053
7.126370771,46.1430759
6.752987924,46.57172427
7.248617473,47.11010013
6.881419147,46.33957906
8.195115379,46.75142146
8.935192401,46.10841861
8.122801204,47.33027676
7.570770068,46.84411691
7.663916474,46.73713334
9.120947754,47.53376371
7.560593259,47.44868537
6.641459866,46.92589273
8.338038291,47.01282142
8.891027642,45.98050927
7.657450417,47.51983865
8.654730628,47.63472412
9.284297227,47.49441773
7.907350291,47.32707955
8.959401204,47.54634218
6.225924711,46.26177313
8.449207942,47.71725492
9.403580291,47.33318068
8.972355008,45.89671948
6.77018127,46.53057156
9.609830059,47.36139824
7.568670709,47.51534888
8.773331576,46.16650982
9.335406987,47.11655217
8.31409404,47.18252618
7.67385962,46.69181196
9.158144688,47.48462997
7.817955663,47.19756074
9.451813879,47.30076832
7.797841133,47.14600369
7.648660262,47.52973011
8.060374065,47.14215982
7.504737527,46.77048355
7.553966069,47.54840759
7.569015195,46.74681572
8.440393424,47.45559592
8.581084497,47.42446463
7.110206795,47.22653061
6.953866755,46.83060215
7.588116344,47.24357315
7.564153749,46.87991666
7.541812628,47.48013758
6.18980437,46.32760473
7.662252423,47.56950223
7.598530696,47.47197895
6.86844343,46.3852853
7.52310897,47.50714335
7.600181121,46.74048827
8.566281615,47.55099664
8.252285601,47.36937386
8.784335994,47.15561505
7.595199058,47.45764701
8.682345053,47.20241714
9.15783669,47.48454458
7.270831992,46.49119155
8.235946832,47.4118347
9.44471516,47.20941452
6.939712363,46.4001504
8.62196481,47.33277847
8.543363537,47.01431164
9.067581988,47.36068831
6.716752386,46.52083435
8.066839593,47.1842396
8.509354889,47.36394891
8.365912792,47.35495337
8.847266492,47.23510717
9.005530428,46.94689546
7.559455607,47.50279434
7.975011028,47.24220803
9.308394939,47.12659515
7.434965948,47.12115161
8.198428259,47.12701059
8.402195914,47.12938783
9.236719006,47.49193708
8.08140361,47.11704677
6.612719378,46.56833464
7.632154374,46.31763654
8.957533784,47.22829901
7.108577777,46.81399191
6.538017452,46.58081117
7.268151967,47.04150829
8.451148894,47.08401598
8.194068622,47.24405711
8.041834779,47.3701963
7.608344446,47.45037936
7.504782448,47.04556669
6.680809344,46.67420624
7.803301259,46.65959188
7.070595398,46.90726576
8.634116839,47.69960783
8.642984611,46.82676227
8.058980299,47.32692243
7.656622162,47.22942375
9.201059098,46.79016835
6.733922434,46.50333722
8.203856172,47.10194067
8.421714459,46.97558504
7.847889646,47.11510996
6.667683029,46.54387415
7.949135237,46.30506641
9.339420208,47.49354344
8.819721285,46.1790425
9.149893115,47.55482181
6.81970071,46.76027249
9.305407542,47.12787636
7.607848557,47.09246961
8.00749353,47.3692281
8.293132047,47.4338769
8.021537663,47.5046577
7.358140403,46.22824676
6.147806919,46.26470398
6.142420731,46.16368881
8.780780442,47.37404882
9.088694849,47.29081954
7.499946058,46.98099373
7.645405499,47.53281184
7.046842077,46.62479032
9.467218641,47.46866533
7.944917232,47.26391349
7.109463393,46.91314152
7.624570014,47.53689422
7.544781225,47.51204533
8.671550872,46.76974383
7.628980558,46.31964793
7.389206943,47.11294633
9.385201618,47.31443628
6.435589769,46.62689552
8.989085241,46.13083164
8.304247166,47.58106879
8.037875417,47.13675619
6.697468486,46.75529682
7.360081742,46.23910583
8.609648715,47.30878743
7.270663283,46.21543002
9.562855733,46.93407177
7.542484634,47.42293483
7.408280509,47.16665222
7.979982876,47.4828686
6.234128436,46.60729739
7.564614385,47.20770343
6.920778255,46.99984042
7.658409517,46.74070625
7.625469369,47.49788638
9.640674375,47.45214946
8.525249933,47.27470235
7.69144243,47.44493963
8.787761526,46.17298704
6.617588207,46.54150767
7.386013342,46.88102442
6.991824791,46.23989281
7.674637762,46.72938461
7.717450751,47.50250479
8.842530323,47.26899898
6.693060223,46.56331313
6.627367651,46.55009728
6.644059544,46.5225165
8.265440761,47.04880087
7.935477903,47.18089633
8.909181418,46.00772341
6.890261746,46.46180389
6.947731481,46.242831
7.571176175,47.20306384
8.274483917,47.41212022
7.595074698,47.58291351
7.158965765,46.13892478
7.960030056,46.30823731
7.718080563,46.64775113
9.561634103,47.31866529
7.145189899,47.1895491
7.586634247,47.15623641
9.638293016,47.40899724
9.317991514,47.57939465
6.932394935,46.82114449
6.99069788,46.9043715
6.906440451,46.87213888
8.729247493,47.37812643
7.106611261,47.22082661
7.76807947,46.94551123
7.107191437,47.22094522
7.478545202,46.86780726
9.475028867,47.1753836
8.436833109,47.43900434
9.146526926,47.15019446
7.889048696,47.11613461
7.640039086,46.70924681
8.999718274,47.19445704
7.581339016,47.06885765
8.845697269,47.30793071
6.529269738,46.5137738
7.584820044,46.72610713
8.935665887,47.25902859
7.665627633,46.73333386
7.085776863,46.88606671
7.438392212,47.12031518
6.769907198,46.48215384
9.08901959,47.59975642
8.348325288,47.15341261
9.029850313,47.41308586
8.784074456,47.32723316
7.406599681,46.23517092
7.879025547,46.30941758
7.007733253,46.75258442
8.722351442,47.24853144
8.09801118,47.1741528
8.063538275,47.27441355
7.713066002,47.18441075
8.662397343,47.4600719
8.485854005,47.66177008
8.627645103,47.00408614
7.968845372,47.44365138
7.523009247,47.50280837
7.541347259,47.41723355
9.473138741,47.47601084
7.529592736,47.50299231
7.351654008,47.0658982
7.560969677,46.30061662
8.44324261,46.99664663
8.731549967,47.54234451
7.257114965,46.75852726
10.1293323,46.24968717
8.832236066,47.62604531
7.564307307,46.61249104
7.646142862,46.74935578
8.764608074,47.20571811
8.602912549,47.30616598
7.129496327,47.37914918
8.60688045,47.29712142
7.298288518,46.18643017
7.748947716,47.07872856
7.903119782,47.36543116
7.498063197,46.88144479
6.208999227,46.21297184
7.621089093,47.52486599
8.579556292,47.73541313
7.939688498,47.154325
8.612343976,47.28460721
7.618486558,46.83896979
6.828545275,46.95224984
9.321771073,47.121968
8.346400971,47.11691533
8.838945713,47.61409124
9.340174936,47.49274834
9.321926317,47.12188447
7.627250323,47.53243797
9.257768068,47.39217911
9.142613209,47.54205604
7.622700714,47.05262608
7.418213168,47.32840407
7.929059121,46.10815688
7.98440489,46.32212907
7.484043665,47.42656975
7.884082378,46.23096382
7.753635071,47.03376749
8.935978278,47.2593304
7.247591742,47.11690756
6.782065076,46.90093375
6.535258918,46.73635005
9.338518512,47.49319838
7.377792445,46.24911102
7.226042583,46.90018645
7.22684024,46.90091655
9.321455779,47.32626398
9.054742296,47.4070729
9.658904055,46.37504263
6.708451843,46.55548772
8.533846369,47.51985338
9.058549969,47.4738687
7.583944439,46.94137591
8.604177096,47.30654001
9.477363149,47.42351958
8.814598096,47.26415418
8.983165554,47.28806234
8.262058652,47.3677845
8.932541945,47.27348099
9.44088239,46.90690872
8.948926825,46.03541222
9.043825087,46.22839954
8.935599588,47.25902045
8.764431195,47.10489215
6.729684774,46.53738753
6.856524184,46.85449781
7.673254716,47.19803564
8.5421657,47.56624974
8.19361181,46.72347226
7.285154096,47.14142125
9.100289739,47.2754849
8.655031497,47.78358498
9.163270431,47.42417125
9.182274129,47.41712086
9.870503147,46.84395673
7.865927419,47.11664553
7.767523052,47.2156961
9.040522163,47.39293121
7.548817355,47.55751422
7.786120352,47.19279487
9.611833093,47.3631061
7.81683,47.13905281
9.495004536,47.21752473
7.595663581,46.7755048
7.750313268,47.062174
7.694069231,47.18481415
9.56570969,47.31900409
8.892276876,46.00517191
7.86344466,46.30398063
7.00564916,47.00976413
8.020961894,47.15365478
9.103905672,46.77648363
7.652970159,47.22093061
7.818483695,47.23666822
8.935606142,47.25925427
9.009220891,45.83651423
8.958533119,46.03848598
7.175433874,46.15332154
7.703196915,46.67871332
8.004786304,47.45097344
8.943622135,47.18967152
8.296749017,47.48969726
8.274833959,47.09078671
8.427728576,47.38210006
7.572754781,46.93091005
8.428182957,47.38232104
8.428658312,47.38224501
8.429374721,47.38160022
8.429942951,47.38082178
8.427497131,47.38176023
8.428439649,47.38116749
8.429056802,47.38088335
8.429987886,47.38038964
7.564947615,46.80404911
6.220880099,46.43128899
9.068841287,46.76678665
9.473988254,46.84638692
9.536112186,46.92707813
7.338156094,46.99180385
7.356841173,46.97185868
7.4643814,46.81361435
7.341531957,46.993273
7.4651674,46.81329034
9.12853165,47.42391972
7.646363383,46.67381116
8.730411686,46.18312231
7.100294896,47.00760969
7.869924885,46.23064981
8.216077927,47.41593661
9.404696718,47.4273428
7.871609719,46.26326195
7.943977086,47.25391546
8.604139001,47.30661236
8.599203123,47.30283007
7.74437773,47.5204878
8.086846135,47.10726544
9.541892579,46.96703302
8.60372073,47.30744416
7.379075952,46.98364721
7.410023811,47.35323566
7.558031603,47.51893082
7.70304996,47.11973418
7.131071741,46.73230399
8.644496967,47.59900551
7.368445209,46.81297421
7.530571006,46.90390271
7.356775467,46.97185864
7.508141659,46.8117794
6.682126796,46.53937439
7.203324916,47.21968962
8.95264307,46.17742854
8.008774563,46.96625546
8.539356521,47.41981423
7.566626186,46.30518919
7.966648542,46.71081316
6.214786673,46.45967997
8.775238037,47.4592999
7.699248594,47.18634968
8.609511947,47.30918461
8.043489311,47.37365954
9.318504825,47.42648272
9.061299225,47.4109033
9.151582593,47.35055695
7.969749097,46.31450725
7.966343288,46.312715
7.092792853,46.28258157
9.28999611,47.38286824
9.11127683,46.75278451
6.767659373,46.88900285
6.844668145,47.10836711
6.844497678,47.10829426
9.661357991,47.38270511
8.445739043,47.29655407
7.005787947,46.76174351
8.723683441,47.75530718
7.465567662,47.12673457
7.668654663,47.20243432
7.777915931,47.02030468
9.507007131,47.01242537
9.316662135,47.08154496
8.76952256,47.20110044
8.360664141,47.52221574
8.477628039,47.74269101
8.345907087,47.08852943
9.530780218,47.34265877
7.053970158,46.65419445
7.61304696,47.05868574
7.13095325,46.96094836
8.666580884,47.75512344
9.417153593,47.05198203
8.375083357,47.07136566
8.370752922,47.51145856
7.427094061,46.85897083
8.511199267,47.17988674
7.129010477,46.69041516
8.211876058,47.32363412
7.529469223,46.9592331
6.88618595,46.58809437
7.478006546,46.95830844
8.85675768,47.26277049
7.714420434,47.18353503
8.408847784,47.42672174
7.287284877,47.11997135
7.594621381,46.79553001
8.477723732,47.74620675
9.458739603,47.36560796
8.730058158,47.40665984
8.643857734,47.12346525
7.749137933,46.31424646
7.304671844,46.25513743
8.612994215,47.13446276
7.395914869,46.88511248
9.753140649,46.91254675
7.208969692,46.97332952
7.674717117,46.72958235
8.298561357,47.04601189
8.108619791,47.1743704
7.505507843,47.53898388
8.398224359,47.39546341
7.641503612,47.25406956
7.043531881,46.90707632
9.281118393,47.31653291
9.136278443,47.42159312
9.372408839,47.45237681
9.308624761,47.20412132
7.728839879,46.66161348
9.190227217,47.56094803
8.779275992,47.46268938
9.059904177,47.06865988
6.494840964,46.63403303
7.794222949,47.20678405
6.20550037,46.43928269
7.560533685,47.09597427
7.559953525,47.09570503
8.758592789,47.24973221
7.398016042,46.95042758
8.757480637,47.32455363
8.706076705,46.90053496
6.69131653,46.51306799
9.111673692,47.49699695
8.922734595,47.47415234
7.587621031,47.21260522
7.138764612,46.61974504
7.478279788,47.10042996
8.58454905,47.23499768
7.912864334,47.46387931
9.137507664,47.43435866
7.212782782,46.76139825
7.250687842,47.12077151
8.684734416,47.56093712
9.468714845,47.36813215
8.682446002,47.4269177
8.682553504,47.42641281
9.437306609,47.30577133
9.408833569,47.32492163
8.226513123,47.29807065
7.810778251,47.40677928
8.726671564,47.24743971
8.318169131,47.1302411
8.828807894,47.58713829
7.853169413,46.2364067
9.120025082,47.50839073
9.31897841,47.42675391
6.187623122,46.38504307
9.318414618,47.42655616
9.353306122,47.44566827
6.770065229,46.48095831
7.83267962,47.26163486
7.525743268,47.55184066
7.96729323,47.20034566
9.143080235,47.50154947
7.657601527,46.86443964
8.545561935,47.24269222
7.52589967,47.50913795
6.899367524,46.75752907
9.466220336,47.3704433
6.507552861,46.82068073
8.195610751,47.12255852
9.0732958,46.23582301
8.538492138,47.10071881
7.899763296,47.36613717
8.82878099,47.67595392
9.055118984,46.9789827
7.27066765,46.89460303
8.173011667,46.846768
8.84501919,47.61387385
7.084852905,46.53698259
7.572715251,47.17453078
6.941718544,46.82614205
7.615865416,47.56324153
8.816019937,47.37717818
9.028533786,47.54830165
9.029983325,47.51331572
9.103277726,47.5586674
9.103355171,47.55859432
9.103562913,47.55843841
9.103711287,47.55850824
9.103597375,47.55868979
9.103560062,47.55877129
9.103186714,47.55873167
7.635007718,46.67769929
8.710294129,47.54673541
8.321763012,47.06521222
6.27795981,46.42108321
7.495113833,46.97270266
7.947652193,47.13619213
7.587798253,46.53420125
7.314007402,47.0701268
7.313954678,47.07015373
9.020009434,47.50030068
8.990265946,47.46089723
8.00891669,47.40204189
8.082183656,47.38942489
8.382864198,47.07581776
8.081192863,47.38963727
8.080882701,47.39027761
8.080652431,47.39095347
8.020876308,47.50608209
7.607149933,47.48367694
7.901544186,47.4218861
8.906084261,47.18130396
7.564398189,46.82133882
7.140608368,46.77727088
9.612372879,47.40685158
8.742637561,46.15275247
7.607772105,46.31755847
7.378945773,46.94763956
8.907516995,46.02890622
7.472138875,46.96649585
7.411070277,46.93117288
7.656375863,47.58835513
6.698063008,46.75489588
8.681290356,47.43930754
7.2439436,47.08035498
7.2439436,47.08035498
8.782796667,46.1691146
8.93701828,45.98697787
7.530391348,47.43442146
9.00006559,47.48836429
8.595004542,47.41788575
7.983154551,47.35579957
7.2474619,47.1457359
9.463746914,46.83492497
9.068294375,47.59052327
8.776846445,47.03647553
8.727950235,47.29056899
8.474532978,47.34266926
9.336881036,47.58673364
8.689204132,47.60063688
7.810831598,47.41062866
8.963434794,46.06737275
9.318330618,47.42755615
7.133953003,46.11795396
9.447278749,47.20981969
8.289881106,47.47431343
9.407378446,47.53066104
8.605796194,47.30558811
9.067916996,47.6631125
8.064510271,47.09221428
7.770597823,47.31351281
7.34307772,46.25089483
9.084764901,47.29887356
8.703599903,47.54679969
7.593021788,46.77657884
8.889158633,46.02146074
8.842850114,47.30478087
8.692800433,47.30151749
8.73887818,47.27565731
6.542913748,46.88577927
9.035077499,47.47029079
9.041234414,46.21482309
7.894086894,47.14461093
7.845845286,47.11311132
7.605779344,47.45269455
6.932583814,46.23492871
7.841976843,47.33463873
7.610924735,47.55984932
8.576883011,47.13426817
7.244166731,47.08055325
7.132389107,47.11869906
7.758308859,47.21132356
7.282288596,46.99510496
7.595493662,47.54455476
8.989455797,46.74139593
7.758730668,47.21122345
7.615047766,47.22350419
7.758730668,47.21122345
7.568660084,47.53829214
8.204193024,47.37086284
8.34658088,47.31103161
8.433989732,47.66700196
9.137550006,47.53536552
6.448749675,46.69111803
8.895363492,46.1505428
7.299500015,47.14029729
9.016694071,45.84751179
8.921692444,46.06290945
7.560717118,46.48423575
7.798922431,47.21275998
7.546483358,47.03193492
7.521297002,46.88998505
7.370134236,47.16930695
8.627861492,47.39547818
6.857695284,46.94502545
8.964494436,47.43598003
8.022087434,46.34289275
7.739398682,47.45695822
7.590151925,47.08955284
9.474636509,47.17582244
8.751273381,47.52875612
7.560482255,47.52817394
7.770807697,47.50696925
7.600836964,47.13026726
7.692561879,47.51304879
7.109555528,46.64597624
9.020204576,47.19452818
8.905790388,46.00934215
9.251351033,47.39320665
6.953006258,46.31698813
7.548251711,46.31426693
6.9960663,46.74372398
7.601096311,47.47815426
7.757234578,47.41915313
7.548798067,47.03157294
7.741556882,46.92390567
7.798033263,46.94054592
7.840685675,47.46370255
8.687895413,47.00325679
8.278933837,46.94397601
7.797860768,46.93634566
9.006758997,47.46421914
7.661061448,46.56133878
8.077644455,46.7530926
7.423197574,47.20897548
6.669510149,46.69944495
6.977565042,46.27942576
7.810081169,47.4379645
8.632510691,47.33101471
7.714414869,46.65126832
6.508210325,46.61003346
7.766078303,47.4760883
7.79830281,46.28688922
6.794862538,46.66016478
7.955279553,46.3178666
9.317961822,47.42612268
6.656346387,46.52362744
6.550464337,46.62205751
9.274827791,47.43778281
6.93324145,46.63923848
9.275218324,47.43795653
7.142722234,46.70495253
7.163804172,46.6199704
7.262422081,47.14284561
7.138655169,47.08936508
8.985283305,46.05427188
9.327247414,47.12250794
7.337356455,46.48007141
9.038693513,47.47582724
7.01626819,47.05559822
7.764573349,47.47295361
7.252132276,46.76481599
7.293506355,47.06626167
9.021385361,47.21479908
9.130086323,47.65430745
7.601686201,47.44102605
8.934366604,45.85702434
7.611886826,46.32137543
8.294769413,47.24051966
7.973812649,46.30658979
9.392461425,46.81084508
6.449145131,46.69094155
8.188103488,47.01548176
7.554727194,46.71726296
7.098325468,46.10812748
6.98461759,46.83347239
7.812175969,47.52316745
8.734953933,47.43795381
9.536684583,46.85865219
8.466206818,47.24776298
8.658337462,47.7134322
8.157781055,47.35184045
8.814082854,46.1752786
9.244590829,47.49547599
8.737430147,47.53834793
8.062481016,47.11930979
6.293691411,46.45722967
10.29711599,46.79939924
8.658547575,46.86052273
9.291294449,47.46818925
8.960602065,47.49876717
7.611825634,47.51810778
9.033122214,45.87054624
9.440457659,47.49654501
8.342292567,47.08271981
8.34299773,47.08314605
9.14714261,47.51559529
9.417276084,47.51464922
9.55995323,46.93475548
8.186988678,47.49597209
8.465366861,47.36354778
8.671988918,46.78259513
7.0657552,46.76532009
6.728545435,46.64490878
6.627607853,46.79033673
7.554903053,47.54556463
7.564733893,47.53482484
8.103475099,47.36238364
8.213756966,47.45861319
8.788374452,47.30788709
7.66356942,47.27703688
7.681331569,47.07267535
8.672136194,47.22220074
8.605874346,47.30553335
8.605405032,47.29616485
8.721288228,47.19764481
8.604037936,47.30682927
9.313676219,47.41962472
7.927491428,47.31912584
9.327686361,47.4244527
7.147777061,46.80026382
7.758278275,47.02916718
8.206341843,47.26536612
7.342469615,47.12163235
9.352662462,47.44473427
8.19547339,47.20240077
9.528957133,46.8768627
8.320655603,47.41729998
9.136966983,47.42032353
8.552807391,47.05232712
7.231475786,47.3881565
7.521024438,46.29447245
8.329096516,47.41171252
7.289209399,46.18642743
6.860833574,47.10596706
7.074263132,46.67862148
6.936978276,46.39210505
7.207522775,46.18345544
6.95454867,47.0515759
8.682945755,47.47212205
7.610885409,47.48591996
9.190433288,47.32027604
8.797119546,47.37500921
8.577341764,47.42361104
9.744325994,46.91401156
7.451125986,47.20070096
7.634013392,47.14532726
6.091599021,46.21811822
7.74063882,47.45348328
9.305553279,47.55916528
9.302137684,47.08658625
7.543784555,46.6655134
7.349205016,46.8164508
9.048105217,46.21662391
9.374751454,47.44093869
9.45441939,47.35992525
7.790274248,47.20645435
9.459597604,47.48948266
8.962727012,47.23118119
8.630965524,47.32996023
8.601157538,47.30877436
6.817946488,46.93160216
9.143280186,47.43493041
6.535215444,46.73660159
9.196288605,46.77605255
9.355120929,47.49789072
6.519707906,46.69455579
8.629464591,47.00251993
8.939887339,46.01484867
8.549739439,47.32416828
8.091128354,47.21770089
8.014306292,47.14538583
9.456293795,47.35557381
7.730370326,46.80503399
9.464633799,47.47743768
9.461453032,47.47754732
6.944035081,46.25435644
6.944050836,46.25405065
6.94427112,46.25406961
8.022859522,46.95646056
8.967610876,45.96033064
9.551157152,47.42561311
7.587266983,47.43788845
8.36122844,47.06502794
6.250819587,46.39630393
8.984873244,47.52545026
7.408369595,46.92367916
6.513900283,46.52174616
6.513809682,46.52170944
7.999922893,47.46384091
8.94857571,47.57493608
8.503399839,47.4688133
9.364481973,46.82884844
6.988186418,46.90491933
8.388219934,47.33730382
8.348300079,47.38552309
8.240609913,47.26033855
7.130560188,46.12545605
8.322164818,47.46914251
9.424833412,46.702118
6.939639705,46.81149723
6.571151959,46.78333615
7.497561991,46.93977914
8.257409368,47.50301498
7.161999736,47.41063088
6.753664244,46.57188128
8.515008193,47.51936436
7.503996074,47.21244856
7.688733826,47.27427785
9.057354355,47.36658075
8.406036039,47.42370505
9.406834723,47.42636173
7.421174184,46.91374222
7.505917425,47.53726583
7.065775665,46.78501132
7.421266067,46.91376022
7.273735872,46.21922173
7.406446116,47.08332336
9.071566632,47.09099583
8.655084676,46.87327149
8.654997544,46.87347933
6.90103595,46.46226036
7.739134246,47.45238991
7.475955737,47.42176072
6.686158182,46.50920158
7.180317419,46.79996455
9.539818955,47.4278982
8.166681933,47.36493493
7.072325874,46.90565217
9.472032185,47.44360505
7.075655888,46.88489254
9.555198841,47.42189522
7.189502672,45.98719693
8.06475966,46.9872287
8.851233767,47.43612394
9.642653382,47.40931003
8.477345027,47.3307704
7.71235877,46.76917761
8.491798989,47.40546052
8.330600191,47.14615719
9.318402244,47.43033496
7.235989398,47.11174249
8.085093624,47.12254013
9.313241733,47.41857915
9.044619302,47.45280566
9.353215596,47.44536388
9.354012279,47.4483376
9.638662072,47.4281912
7.635074495,47.16511407
7.218486536,47.10673594
7.57348403,46.77572189
7.218394204,47.10676274
8.708739524,47.29223949
6.629441703,46.64058526
8.778592983,47.66728827
8.119707083,47.16865643
7.509483938,47.05843577
8.942697328,47.20558915
9.00527256,47.20293722
7.825157663,47.1275746
8.714995477,47.74237919
7.785245501,47.47167947
6.846982431,46.94216392
6.669419914,46.69935438
6.839885183,46.94729034
6.987497598,46.73718653
7.838530547,47.57064816
8.990485818,47.48571348
6.663624937,46.55046758
