;Date;Consumption;Prediction
1415;2042-02-17;1237376427.095565;1
1416;2042-02-24;1226336928.4543626;1
1417;2042-03-03;1187315969.2347784;1
1418;2042-03-10;1230927509.1240094;1
1419;2042-03-17;1233666554.6598508;1
1420;2042-03-24;1078963221.7200634;1
1421;2042-03-31;1111308142.4687033;1
1422;2042-04-07;1131632424.5750291;1
1423;2042-04-14;1094786442.4919372;1
1424;2042-04-21;1105007881.514618;1
1425;2042-04-28;1094771806.1672175;1
1426;2042-05-05;1081903579.737365;1
1427;2042-05-12;1114806092.0277352;1
1428;2042-05-19;1140380379.3674521;1
1429;2042-05-26;1076124791.299027;1
1430;2042-06-02;1133746944.2889612;1
1431;2042-06-09;1125608428.3994067;1
1432;2042-06-16;1082934037.6192405;1
1433;2042-06-23;1068623840.1640371;1
1434;2042-06-30;1045481141.7311428;1
1435;2042-07-07;989336547.556947;1
1436;2042-07-14;1034086495.077576;1
1437;2042-07-21;1029881952.9863431;1
1438;2042-07-28;1094742343.7730434;1
1439;2042-08-04;1070416204.8849881;1
1440;2042-08-11;1094831556.644006;1
1441;2042-08-18;1066173295.3925999;1
1442;2042-08-25;1129412115.6722748;1
1443;2042-09-01;1066831061.5935369;1
1444;2042-09-08;1191664573.269958;1
1445;2042-09-15;1124343009.9610078;1
1446;2042-09-22;1101547117.4592278;1
1447;2042-09-29;1157875881.1127486;1
1448;2042-10-06;1087665695.0780814;1
1449;2042-10-13;1187061469.5507367;1
1450;2042-10-20;1179910083.9604666;1
1451;2042-10-27;1246548815.8048565;1
1452;2042-11-03;1301253258.6765952;1
1453;2042-11-10;1342132416.2113502;1
1454;2042-11-17;1397899576.78385;1
1455;2042-11-24;1399792895.2927334;1
1456;2042-12-01;1284226578.3055005;1
1457;2042-12-08;1154457082.1617358;1
1458;2042-12-15;1199508977.5989594;1
1459;2042-12-22;1299909376.7253394;1
1460;2042-12-29;1408388725.6033075;1
1461;2043-01-05;1384158393.1445897;1
1462;2043-01-12;1327205508.041334;1
1463;2043-01-19;1294297040.9016047;1
1464;2043-01-26;1212006201.4272158;1
1465;2043-02-02;1187392027.191642;1
1466;2043-02-09;1216407184.654578;1
1467;2043-02-16;1243621663.769221;1
1468;2043-02-23;1234762691.6283514;1
1469;2043-03-02;1194245404.3770297;1
1470;2043-03-09;1236552742.100654;1
1471;2043-03-16;1241546563.3901854;1
1472;2043-03-23;1088698809.4274719;1
1473;2043-03-30;1120605054.8407466;1
1474;2043-04-06;1141593726.3044896;1
1475;2043-04-13;1103997614.5342062;1
1476;2043-04-20;1112258974.966987;1
1477;2043-04-27;1103231748.5511086;1
1478;2043-05-04;1089648944.0512862;1
1479;2043-05-11;1121800108.5018382;1
1480;2043-05-18;1147184001.2604303;1
1481;2043-05-25;1084027082.3869824;1
1482;2043-06-01;1141508447.6086347;1
1483;2043-06-08;1131917675.996749;1
1484;2043-06-15;1089683522.8834715;1
1485;2043-06-22;1076654639.814599;1
1486;2043-06-29;1053094378.3215225;1
1487;2043-07-06;995930665.7806792;1
1488;2043-07-13;1041037119.5619481;1
1489;2043-07-20;1036673511.9032276;1
1490;2043-07-27;1100764573.5847924;1
1491;2043-08-03;1077226064.063644;1
1492;2043-08-10;1101604385.1216366;1
1493;2043-08-17;1074334505.8850954;1
1494;2043-08-24;1137464736.9995885;1
1495;2043-08-31;1074572978.7946541;1
1496;2043-09-07;1198118506.729835;1
1497;2043-09-14;1132327319.1158872;1
1498;2043-09-21;1109276484.6143827;1
1499;2043-09-28;1163509251.1577394;1
1500;2043-10-05;1094990447.8004584;1
1501;2043-10-12;1196623497.2083693;1
1502;2043-10-19;1190693090.7357254;1
1503;2043-10-26;1256804947.705829;1
1504;2043-11-02;1311267113.4614499;1
1505;2043-11-09;1352386765.2167494;1
1506;2043-11-16;1405732399.72329;1
1507;2043-11-23;1405973737.6350272;1
1508;2043-11-30;1282379239.8790233;1
1509;2043-12-07;1144340031.9109416;1
1510;2043-12-14;1189988720.1791804;1
1511;2043-12-21;1289392000.7235649;1
1512;2043-12-28;1395856924.5287364;1
1513;2044-01-04;1372138722.5853026;1
1514;2044-01-11;1318543842.4627411;1
1515;2044-01-18;1285085463.360651;1
1516;2044-01-25;1206977489.073852;1
1517;2044-02-01;1184433333.0991993;1
1518;2044-02-08;1210119319.8822832;1
1519;2044-02-15;1237488344.5709229;1
1520;2044-02-22;1226487921.9541564;1
1521;2044-02-29;1187440147.857191;1
1522;2044-03-07;1231028315.8517513;1
1523;2044-03-14;1233807767.9923441;1
1524;2044-03-21;1079137687.8699107;1
1525;2044-03-28;1111474747.3574643;1
1526;2044-04-04;1131810935.6225834;1
1527;2044-04-11;1094951510.875079;1
1528;2044-04-18;1105137824.3999205;1
1529;2044-04-25;1094923412.1739635;1
1530;2044-05-02;1082042380.1808128;1
1531;2044-05-09;1114931427.9769228;1
1532;2044-05-16;1140502303.3593423;1
1533;2044-05-23;1076266403.9414809;1
1534;2044-05-30;1133886033.9507163;1
1535;2044-06-06;1125721492.9795659;1
1536;2044-06-13;1083054991.4581757;1
1537;2044-06-20;1068767755.7382518;1
1538;2044-06-27;1045617574.3858236;1
1539;2044-07-04;989454717.148009;1
1540;2044-07-11;1034211053.4226156;1
1541;2044-07-18;1030003660.8042275;1
1542;2044-07-25;1094850264.8642325;1
1543;2044-08-01;1070538240.6518681;1
1544;2044-08-08;1094952928.8039188;1
1545;2044-08-15;1066319547.988284;1
1546;2044-08-22;1129556422.30084;1
1547;2044-08-29;1066969800.2631589;1
1548;2044-09-05;1191780230.6864343;1
1549;2044-09-12;1124486092.4044418;1
1550;2044-09-19;1101685631.2263308;1
1551;2044-09-26;1157976833.660448;1
1552;2044-10-03;1087796957.97093;1
1553;2044-10-10;1187232825.4257283;1
1554;2044-10-17;1180103320.3353415;1
1555;2044-10-24;1246732610.342882;1
1556;2044-10-31;1301432711.4987514;1
1557;2044-11-07;1342316178.7990777;1
1558;2044-11-14;1398039944.525557;1
1559;2044-11-21;1399903658.7924502;1
1560;2044-11-28;1284193473.162553;1
1561;2044-12-05;1154275780.0299985;1
1562;2044-12-12;1199338370.2655861;1
1563;2044-12-19;1299720900.574472;1
1564;2044-12-26;1408164150.0409644;1
1565;2045-01-02;1383942995.1934915;1
1566;2045-01-09;1327050287.063394;1
1567;2045-01-16;1294131965.2517424;1
1568;2045-01-23;1211916084.6197515;1
1569;2045-01-30;1187339006.0508132;1
1570;2045-02-06;1216294503.2643476;1
1571;2045-02-13;1243511751.905811;1
1572;2045-02-20;1234614404.0005968;1
1573;2045-02-27;1194123451.0918841;1
1574;2045-03-06;1236453741.8752203;1
1575;2045-03-13;1241407880.6646945;1
1576;2045-03-20;1088527469.7902048;1
1577;2045-03-27;1120441435.5871992;1
1578;2045-04-03;1141418414.255918;1
1579;2045-04-10;1103835504.2514005;1
1580;2045-04-17;1112131360.7171586;1
1581;2045-04-24;1103082859.392804;1
1582;2045-05-01;1089512630.9747744;1
1583;2045-05-08;1121677018.6297393;1
1584;2045-05-15;1147064262.2018054;1
1585;2045-05-22;1083888007.5073469;1
1586;2045-05-29;1141371850.496739;1
1587;2045-06-05;1131806637.5851762;1
1588;2045-06-12;1089564736.5922203;1
1589;2045-06-19;1076513303.272785;1
1590;2045-06-26;1052960390.6019284;1
1591;2045-07-03;995814613.8423159;1
1592;2045-07-10;1040914793.3589777;1
1593;2045-07-17;1036553985.1446723;1
1594;2045-07-24;1100658586.4885333;1
1595;2045-07-31;1077106215.2330875;1
1596;2045-08-07;1101485188.00591;1
1597;2045-08-14;1074190874.2022972;1
1598;2045-08-21;1137323016.4112957;1
1599;2045-08-28;1074436726.384953;1
1600;2045-09-04;1198004921.946749;1
1601;2045-09-11;1132186800.774772;1
1602;2045-09-18;1109140453.0768454;1
1603;2045-09-25;1163410107.7255082;1
1604;2045-10-02;1094861537.1982183;1
1605;2045-10-09;1196455212.108421;1
1606;2045-10-16;1190503317.2443812;1
1607;2045-10-23;1256624446.8493333;1
1608;2045-10-30;1311090876.5153046;1
1609;2045-11-06;1352206295.7379875;1
1610;2045-11-13;1405594547.435215;1
1611;2045-11-20;1405864959.067491;1
1612;2045-11-27;1282411751.762786;1
1613;2045-12-04;1144518085.0262008;1
1614;2045-12-11;1190156270.151716;1
1615;2045-12-18;1289577099.296276;1
1616;2045-12-25;1396077475.595087;1
1617;2046-01-01;1372350260.5073667;1
1618;2046-01-08;1318696281.810315;1
1619;2046-01-15;1285247580.7799542;1
1620;2046-01-22;1207065990.9472306;1
1621;2046-01-29;1184485404.0771224;1
1622;2046-02-05;1210229981.9708648;1
1623;2046-02-12;1237596286.763861;1
1624;2046-02-19;1226633552.200327;1
1625;2046-02-26;1187559915.6841226;1
1626;2046-03-05;1231125541.9482174;1
1627;2046-03-12;1233943965.460458;1
1628;2046-03-19;1079305957.0231218;1
1629;2046-03-26;1111635434.4797354;1
1630;2046-04-02;1131983105.999686;1
1631;2046-04-09;1095110716.068049;1
1632;2046-04-16;1105263151.744479;1
1633;2046-04-23;1095069633.1709836;1
1634;2046-04-30;1082176250.4651332;1
1635;2046-05-07;1115052312.022654;1
1636;2046-05-14;1140619896.6396976;1
1637;2046-05-21;1076402986.5361595;1
1638;2046-05-28;1134020183.1803775;1
1639;2046-06-04;1125830541.5324125;1
1640;2046-06-11;1083171649.0451808;1
1641;2046-06-18;1068906559.4650961;1
1642;2046-06-25;1045749160.9846773;1
1643;2046-07-02;989568689.3829709;1
1644;2046-07-09;1034331187.4845157;1
1645;2046-07-16;1030121045.5890267;1
1646;2046-07-23;1094954352.6236286;1
1647;2046-07-30;1070655941.7369919;1
1648;2046-08-06;1095069989.8532388;1
1649;2046-08-13;1066460605.7261447;1
1650;2046-08-20;1129695603.1918762;1
1651;2046-08-27;1067103610.9678452;1
1652;2046-09-03;1191891779.9786613;1
1653;2046-09-10;1124624092.593115;1
1654;2046-09-17;1101819225.0169828;1
1655;2046-09-24;1158074200.397381;1
1656;2046-10-01;1087923558.436677;1
1657;2046-10-08;1187398094.7803156;1
1658;2046-10-15;1180289692.999599;1
1659;2046-10-22;1246909876.5421157;1
1660;2046-10-29;1301605790.1988432;1
1661;2046-11-05;1342493414.1828806;1
1662;2046-11-12;1398175326.4380708;1
1663;2046-11-19;1400010487.998691;1
1664;2046-11-26;1284161543.906502;1
1665;2046-12-03;1154100917.7073674;1
1666;2046-12-10;1199173822.8645945;1
1667;2046-12-17;1299539119.0521836;1
1668;2046-12-24;1407947551.3498113;1
1669;2046-12-31;1383735248.1269891;1
1670;2047-01-07;1326900579.4981077;1
1671;2047-01-14;1293972753.050164;1
1672;2047-01-21;1211829168.740107;1
1673;2047-01-28;1187287868.2084446;1
1674;2047-02-04;1216185824.2906134;1
1675;2047-02-11;1243405744.0859559;1
1676;2047-02-18;1234471383.5145261;1
1677;2047-02-25;1194005829.5587633;1
1678;2047-03-04;1236358258.114525;1
1679;2047-03-11;1241274123.9170172;1
1680;2047-03-18;1088362216.0965817;1
1681;2047-03-25;1120283628.0510807;1
1682;2047-04-01;1141249329.2501066;1
1683;2047-04-08;1103679152.0877376;1
1684;2047-04-15;1112008279.2954895;1
1685;2047-04-22;1102939258.7424073;1
1686;2047-04-29;1089381159.706701;1
1687;2047-05-06;1121558300.8809664;1
1688;2047-05-13;1146948776.2463992;1
1689;2047-05-20;1083753872.5347476;1
1690;2047-05-27;1141240105.282152;1
1691;2047-06-03;1131699543.2318842;1
1692;2047-06-10;1089450169.562115;1
1693;2047-06-17;1076376986.9717164;1
1694;2047-06-24;1052831162.0946417;1
1695;2047-07-01;995702684.0415263;1
1696;2047-07-08;1040796812.1539853;1
1697;2047-07-15;1036438703.9484873;1
1698;2047-07-22;1100556364.0290222;1
1699;2047-07-29;1076990623.4048233;1
1700;2047-08-05;1101370224.7437174;1
1701;2047-08-12;1074052344.2831128;1
1702;2047-08-19;1137186329.704989;1
1703;2047-08-26;1074305313.6288197;1
1704;2047-09-02;1197895371.6684613;1
1705;2047-09-09;1132051273.6121058;1
1706;2047-09-16;1109009253.3475485;1
1707;2047-09-23;1163314485.8446872;1
1708;2047-09-30;1094737205.4702709;1
1709;2047-10-07;1196292904.4556692;1
1710;2047-10-14;1190320284.462845;1
1711;2047-10-21;1256450357.3408353;1
1712;2047-10-28;1310920899.464064;1
1713;2047-11-04;1352032236.4926937;1
1714;2047-11-11;1405461591.6280117;1
1715;2047-11-18;1405760044.2891066;1
1716;2047-11-25;1282443108.8320787;1
1717;2047-12-02;1144689813.7366557;1
1718;2047-12-09;1190317868.788608;1
1719;2047-12-16;1289755623.21119;1
1720;2047-12-23;1396290192.7393994;1
1721;2047-12-30;1372554284.652159;1
1722;2048-01-06;1318843306.5480924;1
1723;2048-01-13;1285403939.8266277;1
1724;2048-01-20;1207151349.254868;1
1725;2048-01-27;1184535625.5061488;1
1726;2048-02-03;1210336713.36807;1
1727;2048-02-10;1237700394.8754768;1
1728;2048-02-17;1226774009.6943824;1
1729;2048-02-24;1187675429.385992;1
1730;2048-03-02;1231219314.596589;1
1731;2048-03-09;1234075325.2265165;1
1732;2048-03-16;1079468249.295561;1
1733;2048-03-23;1111790414.0331914;1
1734;2048-03-30;1132149160.9254608;1
1735;2048-04-06;1095264266.3299844;1
1736;2048-04-13;1105384027.4912155;1
1737;2048-04-20;1095210660.432557;1
1738;2048-04-27;1082305365.7084193;1
1739;2048-05-04;1115168902.2954936;1
1740;2048-05-11;1140733313.0343738;1
1741;2048-05-18;1076534717.7491775;1
1742;2048-05-25;1134149567.4609315;1
1743;2048-06-01;1125935716.7062929;1
1744;2048-06-08;1083284162.9821148;1
1745;2048-06-15;1069040432.9161874;1
1746;2048-06-22;1045876073.6584679;1
1747;2048-06-29;989678613.3509351;1
1748;2048-07-06;1034447054.4127733;1
1749;2048-07-13;1030234260.89386;1
1750;2048-07-20;1095054743.2102757;1
1751;2048-07-27;1070769462.1072365;1
1752;2048-08-03;1095182892.921601;1
1753;2048-08-10;1066596653.1263107;1
1754;2048-08-17;1129829840.4103758;1
1755;2048-08-24;1067232668.747752;1
1756;2048-08-31;1191999367.066247;1
1757;2048-09-07;1124757191.0475223;1
1758;2048-09-14;1101948073.5875905;1
1759;2048-09-21;1158168108.6907034;1
1760;2048-09-28;1088045662.0836368;1
1761;2048-10-05;1187557493.806273;1
1762;2048-10-12;1180469445.7506273;1
1763;2048-10-19;1247080846.2876174;1
1764;2048-10-26;1301772721.1841884;1
1765;2048-11-02;1342664354.2075083;1
1766;2048-11-09;1398305899.616872;1
1767;2048-11-16;1400113522.6566353;1
1768;2048-11-23;1284130748.7701213;1
1769;2048-11-30;1153932266.4533365;1
1770;2048-12-07;1199015120.1486108;1
1771;2048-12-14;1299363794.366841;1
1772;2048-12-21;1407738646.1932588;1
1773;2048-12-28;1383534880.1874602;1
1774;2049-01-04;1326756189.510353;1
1775;2049-01-11;1293819196.0285645;1
1776;2049-01-18;1211745340.092079;1
1777;2049-01-25;1187238546.7702177;1
1778;2049-02-01;1216081005.5684824;1
1779;2049-02-08;1243303501.6389458;1
1780;2049-02-15;1234333443.0825055;1
1781;2049-02-22;1193892385.914853;1
1782;2049-03-01;1236266165.9145672;1
1783;2049-03-08;1241145118.1775794;1
1784;2049-03-15;1088202832.175315;1
1785;2049-03-22;1120131425.8015542;1
1786;2049-03-29;1141086250.1039596;1
1787;2049-04-05;1103528353.516179;1
1788;2049-04-12;1111889569.6969893;1
1789;2049-04-19;1102800758.753361;1
1790;2049-04-26;1089254358.2671688;1
1791;2049-05-03;1121443799.9587264;1
1792;2049-05-10;1146837392.3249855;1
1793;2049-05-17;1083624502.0048482;1
1794;2049-05-24;1141113039.6266215;1
1795;2049-05-31;1131596252.8448496;1
1796;2049-06-07;1089339671.925991;1
1797;2049-06-14;1076245512.593622;1
1798;2049-06-21;1052706523.7535601;1
1799;2049-06-28;995594729.9609529;1
1800;2049-07-05;1040683021.6136639;1
1801;2049-07-12;1036327517.513295;1
1802;2049-07-19;1100457772.4872465;1
1803;2049-07-26;1076879137.3711305;1
1804;2049-08-02;1101259344.949577;1
1805;2049-08-09;1073918734.9140978;1
1806;2049-08-16;1137054498.0783634;1
1807;2049-08-23;1074178568.622897;1
1808;2049-08-30;1197789712.5903096;1
1809;2049-09-06;1131920560.3424032;1
1810;2049-09-13;1108882713.8017988;1
1811;2049-09-20;1163222260.430598;1
1812;2049-09-27;1094617289.976077;1
1813;2049-10-04;1196136361.932594;1
1814;2049-10-11;1190143752.9626894;1
1815;2049-10-18;1256282451.4507613;1
1816;2049-10-25;1310756959.9577317;1
1817;2049-11-01;1351864359.7908819;1
1818;2049-11-08;1405333358.3798301;1
1819;2049-11-15;1405658856.058991;1
1820;2049-11-22;1282473352.1056404;1
1821;2049-11-29;1144855442.6836784;1
1822;2049-12-06;1190473727.4799;1
1823;2049-12-13;1289927805.9986064;1
1824;2049-12-20;1396495354.220743;1
1825;2049-12-27;1372751061.907282;1
1826;2050-01-03;1318985109.0017407;1
1827;2050-01-10;1285554745.036714;1
1828;2050-01-17;1207233675.6554809;1
1829;2050-01-24;1184584063.0818202;1
1830;2050-01-31;1210439653.6911325;1
1831;2050-02-07;1237800805.0914376;1
1832;2050-02-14;1226909478.1712623;1
1833;2050-02-21;1187786840.0683212;1
1834;2050-02-28;1231309756.462531;1
1835;2050-03-07;1234202019.1245594;1
1836;2050-03-14;1079624776.9846284;1
1837;2050-03-21;1111939888.749335;1
1838;2050-03-28;1132309317.6193013;1
1839;2050-04-04;1095412362.5227063;1
1840;2050-04-11;1105500609.7598388;1
1841;2050-04-18;1095346678.4389467;1
1842;2050-04-25;1082429894.8086112;1
1843;2050-05-02;1115281351.309245;1
1844;2050-05-09;1140842700.9053686;1
1845;2050-05-16;1076661769.9004712;1
1846;2050-05-23;1134274356.0422506;1
1847;2050-05-30;1126037156.0827174;1
1848;2050-06-06;1083392680.4504542;1
1849;2050-06-13;1069169551.2137616;1
1850;2050-06-20;1045998478.423915;1
1851;2050-06-27;989784632.8453938;1
1852;2050-07-04;1034558805.7749726;1
1853;2050-07-11;1030343454.8176757;1
1854;2050-07-18;1095151567.9468808;1
1855;2050-07-25;1070878950.260612;1
1856;2050-08-01;1095291785.6995115;1
1857;2050-08-08;1066727868.1547996;1
1858;2050-08-15;1129959309.5544255;1
1859;2050-08-22;1067357142.4256501;1
1860;2050-08-29;1192103132.6857688;1
1861;2050-09-05;1124885561.8761125;1
1862;2050-09-12;1102072345.4872549;1
1863;2050-09-19;1158258681.3835192;1
1864;2050-09-26;1088163428.6377556;1
1865;2050-10-03;1187711231.0162935;1
1866;2050-10-10;1180642813.7261882;1
1867;2050-10-17;1247245743.2279437;1
1868;2050-10-24;1301933722.8201692;1
1869;2050-10-31;1342829222.482639;1
1870;2050-11-07;1398431834.8670523;1
1871;2050-11-14;1400212897.5477464;1
1872;2050-11-21;1284101047.4697466;1
1873;2050-11-28;1153769605.6522088;1
1874;2050-12-05;1198862054.5157976;1
1875;2050-12-12;1299194697.1731136;1
1876;2050-12-19;1407537161.298766;1
1877;2050-12-26;1383341629.2700489;1
1878;2051-01-02;1326616928.221026;1
1879;2051-01-09;1293671093.31628;1
1880;2051-01-16;1211664489.0179257;1
1881;2051-01-23;1187190977.217884;1
1882;2051-01-30;1215979909.982725;1
1883;2051-02-06;1243204890.8196225;1
1884;2051-02-13;1234200402.2622085;1
1885;2051-02-20;1193782971.7625108;1
1886;2051-02-27;1236177344.8079066;1
1887;2051-03-06;1241020694.6916847;1
1888;2051-03-13;1088049109.53347;1
1889;2051-03-20;1119984629.7401571;1
1890;2051-03-27;1140928963.4907534;1
1891;2051-04-03;1103382911.2744386;1
1892;2051-04-10;1111775076.6355262;1
1893;2051-04-17;1102667178.2513723;1
1894;2051-04-24;1089132060.784965;1
1895;2051-05-01;1121333366.082332;1
1896;2051-05-08;1146729964.7342806;1
1897;2051-05-15;1083499726.6857636;1
1898;2051-05-22;1140990487.3133101;1
1899;2051-05-29;1131496631.3080852;1
1900;2051-06-05;1089233099.139931;1
1901;2051-06-12;1076118708.1545358;1
1902;2051-06-19;1052586312.5370586;1
1903;2051-06-26;995490610.3839478;1
1904;2051-07-03;1040573272.8865894;1
1905;2051-07-10;1036220280.3941476;1
1906;2051-07-17;1100362682.8938618;1
1907;2051-07-24;1076771611.2951505;1
1908;2051-07-31;1101152403.5796633;1
1909;2051-08-07;1073789871.3184667;1
1910;2051-08-14;1136927349.0801299;1
1911;2051-08-21;1074056325.5697944;1
1912;2051-08-28;1197687806.4977796;1
1913;2051-09-04;1131794489.9773176;1
1914;2051-09-11;1108760668.9109726;1
1915;2051-09-18;1163133310.8415406;1
1916;2051-09-25;1094501633.852052;1
1917;2051-10-02;1195985379.7631452;1
1918;2051-10-09;1189973491.8199272;1
1919;2051-10-16;1256120509.538438;1
1920;2051-10-23;1310598843.544132;1
1921;2051-10-30;1351702446.0300608;1
1922;2051-11-06;1405209679.9464843;1
1923;2051-11-13;1405561262.011026;1
1924;2051-11-20;1282502521.1452336;1
1925;2051-11-27;1145015188.529432;1
1926;2051-12-04;1190624050.10711;1
1927;2051-12-11;1290093872.8938837;1
1928;2051-12-18;1396693228.4144902;1
1929;2051-12-25;1372940849.6805537;1
1930;2052-01-01;1319121874.6655645;1
1931;2052-01-08;1285700193.6811833;1
1932;2052-01-15;1207313077.8416939;1
1933;2052-01-22;1184630780.1661885;1
1934;2052-01-29;1210538937.598115;1
1935;2052-02-05;1237897648.7601278;1
1936;2052-02-12;1227040134.8396838;1
1937;2052-02-19;1187894293.4694002;1
1938;2052-02-26;1231396985.8546522;1
1939;2052-03-04;1234324212.8851218;1
1940;2052-03-11;1079775744.8469703;1
1941;2052-03-18;1112084054.1586938;1
1942;2052-03-25;1132463785.5850198;1
1943;2052-04-01;1095555198.3734713;1
1944;2052-04-08;1105613051.053682;1
1945;2052-04-15;1095477865.117719;1
1946;2052-04-22;1082550000.6644335;1
1947;2052-04-29;1115389806.160458;1
1948;2052-05-06;1140948203.344896;1
1949;2052-05-13;1076784309.1892133;1
1950;2052-05-20;1134394712.1624918;1
1951;2052-05-27;1126134992.3563337;1
1952;2052-06-03;1083497343.4038243;1
1953;2052-06-10;1069294083.259754;1
1954;2052-06-17;1046116535.4008634;1
1955;2052-06-24;989886886.552328;1
1956;2052-07-01;1034666587.7550526;1
1957;2052-07-08;1030448770.1989825;1
1958;2052-07-15;1095244953.4915993;1
1959;2052-07-22;1070984549.4205136;1
1960;2052-07-29;1095396810.6315448;1
1961;2052-08-05;1066854422.4563172;1
1962;2052-08-12;1130084179.984909;1
1963;2052-08-19;1067477194.8277657;1
1964;2052-08-26;1192203212.5748744;1
1965;2052-09-02;1125009373.0030432;1
1966;2052-09-09;1102192203.2782521;1
1967;2052-09-16;1158346036.9555743;1
1968;2052-09-23;1088277012.151552;1
1969;2052-09-30;1187859507.5167487;1
1970;2052-10-07;1180810023.7120054;1
1971;2052-10-14;1247404783.0677068;1
1972;2052-10-21;1302089005.7158818;1
1973;2052-10-28;1342988234.6753879;1
1974;2052-11-04;1398553296.9267461;1
1975;2052-11-11;1400308742.6660826;1
1976;2052-11-18;1284072401.1525803;1
1977;2052-11-25;1153612722.5245054;1
1978;2052-12-02;1198714425.7382853;1
1979;2052-12-09;1299031606.2719626;1
1980;2052-12-16;1407342833.1003685;1
1981;2052-12-23;1383155242.579802;1
1982;2052-12-30;1326482613.4599638;1
1983;2053-01-06;1293528251.1775258;1
1984;2053-01-13;1211586509.7549233;1
1985;2053-01-20;1187145097.3248684;1
1986;2053-01-27;1215882405.2884119;1
1987;2053-02-03;1243109782.633424;1
1988;2053-02-10;1234072087.0205786;1
1989;2053-02-17;1193677443.975143;1
1990;2053-02-24;1236091678.6060781;1
1991;2053-03-03;1240900690.6987646;1
1992;2053-03-10;1087900847.0837324;1
1993;2053-03-17;1119843047.840358;1
1994;2053-03-24;1140777263.66108;1
1995;2053-03-31;1103242635.10694;1
1996;2053-04-07;1111664650.3406959;1
1997;2053-04-14;1102538342.4974177;1
1998;2053-04-21;1089014107.2805846;1
1999;2053-04-28;1121226854.7912705;1
2000;2053-05-05;1146626352.9463477;1
2001;2053-05-12;1083379383.3566856;1
2002;2053-05-19;1140872288.029363;1
2003;2053-05-26;1131400548.3048916;1
2004;2053-06-02;1089130311.794183;1
2005;2053-06-09;1075996407.779322;1
2006;2053-06-16;1052470371.1947129;1
2007;2053-06-23;995390189.1098458;1
2008;2053-06-30;1040467422.4085052;1
2009;2053-07-07;1036116852.3122673;1
2010;2053-07-14;1100270970.8604841;1
2011;2053-07-21;1076667904.5201166;1
2012;2053-07-28;1101049260.7420735;1
2013;2053-08-04;1073665584.9274641;1
2014;2053-08-11;1136804716.3844285;1
2015;2053-08-18;1073938424.561206;1
2016;2053-08-25;1197589520.0857043;1
2017;2053-09-01;1131672897.6019683;1
2018;2053-09-08;1108642959.025983;1
2019;2053-09-15;1163047520.7209797;1
2020;2053-09-22;1094390085.8063684;1
2021;2053-09-29;1195839760.444868;1
2022;2053-10-06;1189809278.3129375;1
2023;2053-10-13;1255964319.764778;1
2024;2053-10-20;1310446343.3883796;1
2025;2053-10-27;1351546283.4079678;1
2026;2053-11-03;1405090394.5420215;1
2027;2053-11-10;1405467134.480706;1
2028;2053-11-17;1282530654.1073964;1
2029;2053-11-24;1145169260.2402914;1
2030;2053-12-01;1190769033.3099337;1
2031;2053-12-08;1290254041.1320732;1
2032;2053-12-15;1396884074.163384;1
2033;2053-12-22;1373123896.2367263;1
2034;2053-12-29;1319253782.445155;1
2035;2054-01-05;1285840476.0239875;1
2036;2054-01-12;1207389659.6809156;1
2037;2054-01-19;1184675837.8707004;1
2038;2054-01-26;1210634694.964057;1
2039;2054-02-02;1237991052.5644684;1
2040;2054-02-09;1227166150.6139526;1
2041;2054-02-16;1187997930.1509285;1
2042;2054-02-23;1231481116.8792677;1
2043;2054-03-02;1234442066.3520296;1
2044;2054-03-09;1079921350.3663254;1
2045;2054-03-16;1112223098.8465967;1
2046;2054-03-23;1132612766.8849025;1
2047;2054-03-30;1095692960.7283893;1
2048;2054-04-06;1105721498.459196;1
2049;2054-04-13;1095604392.0764954;1
2050;2054-04-20;1082665840.3884866;1
2051;2054-04-27;1115494408.7208474;1
2052;2054-05-04;1141049958.3625689;1
2053;2054-05-11;1076902495.911221;1
2054;2054-05-18;1134510793.2616305;1
2055;2054-05-25;1126229353.5085065;1
2056;2054-06-01;1083598288.7536907;1
2057;2054-06-08;1069414191.9567428;1
2058;2054-06-15;1046230399.0217388;1
2059;2054-06-22;989985508.2316257;1
2060;2054-06-29;1034770541.3445331;1
2061;2054-07-06;1030550344.8026985;1
2062;2054-07-13;1095335022.0037189;1
2063;2054-07-20;1071086397.7230756;1
2064;2054-07-27;1095498105.1026776;1
2065;2054-08-03;1066976481.5787902;1
2066;2054-08-10;1130204615.0470512;1
2067;2054-08-17;1067592982.9967752;1
2068;2054-08-24;1192299737.6498415;1
2069;2054-08-31;1125128786.3878462;1
2070;2054-09-07;1102307803.7486844;1
2071;2054-09-14;1158430289.678242;1
2072;2054-09-21;1088386561.2056348;1
2073;2054-09-28;1188002517.2707584;1
2074;2054-10-05;1180971294.4384274;1
2075;2054-10-12;1247558173.8497424;1
2076;2054-10-19;1302238772.9996364;1
2077;2054-10-26;1343141598.7924244;1
2078;2054-11-02;1398670444.682628;1
2079;2054-11-09;1400401183.3883429;1
2080;2054-11-16;1284044772.3458667;1
2081;2054-11-23;1153461411.8486242;1
2082;2054-11-30;1198572040.7002516;1
2083;2054-12-07;1298874308.3212879;1
2084;2054-12-14;1407155407.393903;1
2085;2054-12-21;1382975476.3009846;1
2086;2054-12-28;1326353069.5276453;1
2087;2055-01-04;1293390482.7579668;1
2088;2055-01-11;1211511300.2970145;1
